paddy_id,mesh_rakusui,mesh_paddy,dist,orifice,drn_id,total_distance
1591,70852,70872,163.44946210700428,1.0,35718.0,2005.2186130069767
1592,73920,73912,38.550766681783585,1.0,35718.0,2035.2186130069767
1593,73920,70883,149.72830766681753,1.0,35718.0,2035.2186130069767
1594,73920,75268,66.65931128967786,1.0,35718.0,2035.2186130069767
1595,75479,72144,14.656296205185374,1.0,35135.0,3612.223007754079
1596,70852,70917,331.36192736011816,1.0,35718.0,2005.2186130069767
1597,69540,70935,64.28787322274322,1.0,35135.0,1470.0
1598,70980,70980,0.0,1.0,142222.0,564.8528137423857
1599,69315,71468,149.81979833376045,1.0,142222.0,0.0
1600,62266,71084,230.0884333899997,1.0,6750.0,1626.1989217793075
1601,61677,71313,242.70639391992745,1.0,6750.0,1781.5432893255065
1602,61677,71314,231.17377361649324,1.0,6750.0,1781.5432893255065
1603,62260,71323,279.1488693896586,1.0,6750.0,1661.5432893255065
1604,62260,71324,248.43482204336414,1.0,6750.0,1661.5432893255065
1605,75181,74284,92.17018583957022,1.0,35135.0,4132.719659993034
1606,70948,72211,31.43510694430854,1.0,35718.0,1757.939392393399
1607,62267,71931,338.6643786374309,1.0,6750.0,1626.1989217793075
1608,74053,71371,345.5843239560507,1.0,72896.0,0.0
1609,74053,71394,271.45530180627145,1.0,72896.0,0.0
1610,72896,72895,19.975695490709544,1.0,72896.0,0.0
1611,69315,71439,135.85975556387965,1.0,142222.0,0.0
1612,70453,71486,87.78007439053277,1.0,142222.0,42.42640687119285
1613,70503,71520,103.45153155336509,1.0,142222.0,114.8528137423857
1614,70503,71527,103.30943619748852,1.0,142222.0,114.8528137423857
1615,71586,71589,16.59112441453095,1.0,142222.0,684.8528137423857
1616,43988,72300,173.23324988572244,1.0,142222.0,924.8528137423857
1617,69514,71727,254.22014177453644,1.0,142222.0,834.8528137423857
1618,69514,71738,231.42876409198763,1.0,142222.0,834.8528137423857
1619,71993,71760,74.2204154700759,1.0,35135.0,2721.119358167926
1620,62266,72330,247.36177051470167,1.0,6750.0,1626.1989217793075
1621,72163,72167,21.71314682598158,1.0,35135.0,3953.7662970795855
1622,72163,72163,0.0,1.0,35135.0,3953.7662970795855
1623,71179,71945,81.24655851772829,1.0,74496.0,102.42640687119285
1624,71990,71994,15.950063061798616,1.0,35135.0,2751.119358167926
1625,72062,72062,0.0,1.0,35135.0,2914.7466058519144
1626,72091,72091,0.0,1.0,35135.0,3612.223007754079
1627,71586,72113,118.76678353272382,1.0,142222.0,684.8528137423857
1628,74053,72125,107.17372595768988,1.0,72896.0,0.0
1629,75469,75469,0.0,1.0,35135.0,3612.223007754079
1630,72160,72160,0.0,1.0,35135.0,3788.323658860233
1631,67987,72180,109.14225513580509,1.0,74496.0,944.5584412271571
1632,68471,72438,101.35529431588317,1.0,74496.0,1046.98484809835
